source,concept_a,concept_b,docs_both,docs_a,docs_b,in_domain,lift,jaccard
all,CoWoS,DRAM,2,119,7891,978703.2135569395,2.0845005075603407,0.00024975024975024975
all,CoWoS,Resist,2,119,6332,978703.2135569395,2.597724811301113,0.0003101256008683517
all,CompLitho,HBM,2,853,1529,978703.2135569395,1.5008057792516842,0.0008403361344537816
all,CompLitho,PCM,2,853,2848,978703.2135569395,0.8057345633693207,0.0005406866720735334
all,CompLitho,SiC,2,853,17753,978703.2135569395,0.12925883154823553,0.00010750376263169211
all,Cryo,Ga2O3,2,592,10440,978703.2135569395,0.31670783290519167,0.00018132366273798732
all,Cryo,SiC,2,592,17753,978703.2135569395,0.1862462555923056,0.00010903341874284468
all,DSA,DTCO,2,518,466,978703.2135569395,8.1089632753653,0.002036659877800407
all,DSA,HybridBonding,2,518,1658,978703.2135569395,2.27911754301582,0.0009199632014719411
all,DSA,Neuromorphic,2,518,20591,978703.2135569395,0.18351594805110144,9.47552944520775e-05
all,DSA,PCM,2,518,2848,978703.2135569395,1.3268177269382828,0.0005945303210463733
all,DSA,RRAM,2,518,22018,978703.2135569395,0.1716221676046975,8.875477056891808e-05
all,DTCO,HKMG,2,466,2316,978703.2135569395,1.8136627705696138,0.0007194244604316547
all,DTCO,HighNA,2,466,730,978703.2135569395,5.7540314748482535,0.0016750418760469012
all,DTCO,RISCV,2,466,1247,978703.2135569395,3.3684386340330597,0.0011689070718877848
all,EUV,FanOut,2,4563,2255,978703.2135569395,0.1902321844620136,0.00029342723004694836
all,EUV,RRAM,2,4563,22018,978703.2135569395,0.019482858386858055,7.52473757477708e-05
all,FanOut,Photonic-computing,2,2255,1341,978703.2135569395,0.6473001175989322,0.0005564830272676684
all,FeFET,HBM,2,5051,1529,978703.2135569395,0.2534522529601439,0.0003040437823046519
all,FeFET,RISCV,2,5051,1247,978703.2135569395,0.31076864055818765,0.0003176620076238882
all,FeRAM,GaN,2,1722,11273,978703.2135569395,0.10083431581889564,0.00015392903871315323
all,FeRAM,HybridBonding,2,1722,1658,978703.2135569395,0.6855882039966288,0.0005920663114268798
all,FinFET,MLforEDA,2,9027,131,978703.2135569395,1.655260196606008,0.00021843599825251202
all,FinFET,RuMo,2,9027,129,978703.2135569395,1.6809231453905973,0.00021848372296263927
all,Ga2O3,HybridBonding,2,10440,1658,978703.2135569395,0.11308265203852441,0.00016534391534391533
all,Ga2O3,Photonic-computing,2,10440,1341,978703.2135569395,0.13981434532429043,0.00016979370065370574
all,HBM,HighNA,2,1529,730,978703.2135569395,1.7536812735639544,0.0008861320336730173
all,HBM,MRAM,2,1529,3117,978703.2135569395,0.4107113666030435,0.0004306632213608958
all,HBM,OxideSemi,2,1529,5345,978703.2135569395,0.23951119358310322,0.0002910360884749709
all,HybridBonding,MRAM,2,1658,3117,978703.2135569395,0.3787561396478007,0.0004190236748376283
all,HybridBonding,NIL,2,1658,2411,978703.2135569395,0.48966523736300077,0.0004917629702483403
all,HybridBonding,Neuromorphic,2,1658,20591,978703.2135569395,0.05733489812452988,8.989976176563132e-05
all,HybridBonding,OxideSemi,2,1658,5345,978703.2135569395,0.22087612484231894,0.00028567347521782604
all,HybridBonding,RRAM,2,1658,22018,978703.2135569395,0.05361898843138318,8.448086508405846e-05
all,HybridBonding,SiC,2,1658,17753,978703.2135569395,0.06650047244309101,0.00010304497913339173
all,MLforEDA,Node,2,131,770,978703.2135569395,19.40523869449667,0.002224694104560623
all,MLforEDA,SiC,2,131,17753,978703.2135569395,0.8416624680201901,0.00011184431271669836
all,MultiPatterning,OxideSemi,2,560,5345,978703.2135569395,0.6539510981938658,0.000338810774182619
all,MultiPatterning,TFET,2,560,3431,978703.2135569395,1.018760891823437,0.000501378791677112
all,NIL,Neuromorphic,2,2411,20591,978703.2135569395,0.03942814644980114,8.695652173913044e-05
all,NIL,PCM,2,2411,2848,978703.2135569395,0.2850649450659604,0.00038044512079132587
all,NIL,Photonic-computing,2,2411,1341,978703.2135569395,0.6054175716240532,0.0005333333333333334
all,OxideSemi,Photonic-computing,2,5345,1341,978703.2135569395,0.2730891983509059,0.0002992220227408737
all,PCM,RISCV,2,2848,1247,978703.2135569395,0.5511560405405217,0.0004886391399951136
all,Photonic-computing,RISCV,2,1341,1247,978703.2135569395,1.1705387050405711,0.0007733952049497294
all,RuMo,SiC,2,129,17753,978703.2135569395,0.854711498532131,0.00011185682326621924
all,SiC,TFET,2,17753,3431,978703.2135569395,0.032135757304180966,9.441979038806533e-05
all,SiQubit,TFET,2,309,3431,978703.2135569395,1.8462980563790445,0.0005350454788657035
all,2D-channel,HybridBonding,1,2765,1658,978703.2135569395,0.21348695972553253,0.0002261420171867933
all,3DNAND,Airgap,1,3431,270,978703.2135569395,1.0564927767057866,0.0002702702702702703
all,3DNAND,Cryo,1,3431,592,978703.2135569395,0.4818463677543283,0.0002486325211337643
all,3DNAND,DSA,1,3431,518,978703.2135569395,0.5506815631478038,0.00025329280648429586
all,3DNAND,GaN,1,3431,11273,978703.2135569395,0.025304093826892787,6.80133306128001e-05
all,3DNAND,SiQubit,1,3431,309,978703.2135569395,0.9231490281895223,0.0002674511901577962
all,3DNAND,TFET,1,3431,3431,978703.2135569395,0.0831399153921779,0.00014575134819997084
all,AIAccel,BSPDN,1,2307,287,978703.2135569395,1.4781602629732258,0.0003856536829926726
all,AIAccel,CompLitho,1,2307,853,978703.2135569395,0.49734114357950265,0.00031655587211142766
all,AIAccel,Ga2O3,1,2307,10440,978703.2135569395,0.04063524860855515,7.845598619174644e-05
all,AIAccel,HighNA,1,2307,730,978703.2135569395,0.58113971982646,0.00032938076416337287
all,AIAccel,MLforEDA,1,2307,131,978703.2135569395,3.238412179185617,0.0004103405826836274
all,AIAccel,SiC,1,2307,17753,978703.2135569395,0.02389635529056023,4.9852933845156785e-05
all,Airgap,CFET,1,270,698,978703.2135569395,5.193161485497928,0.001034126163391934
all,Airgap,Ga2O3,1,270,10440,978703.2135569395,0.3472056242219879,9.337940050424876e-05
all,Airgap,GlassSubstrate,1,270,615,978703.2135569395,5.894027181914722,0.0011312217194570137
all,Airgap,RuMo,1,270,129,978703.2135569395,28.099431913779487,0.002512562814070352
all,BSPDN,Cryo,1,287,592,978703.2135569395,5.7603306193905945,0.0011389521640091116
all,BSPDN,FeFET,1,287,5051,978703.2135569395,0.6751367504809408,0.00018737118231216038
all,BSPDN,FeRAM,1,287,1722,978703.2135569395,1.9803227216487989,0.00049800796812749
all,BSPDN,GlassSubstrate,1,287,615,978703.2135569395,5.544903620616637,0.0011098779134295228
all,BSPDN,HighNA,1,287,730,978703.2135569395,4.6713914064099065,0.000984251968503937
all,BSPDN,RRAM,1,287,22018,978703.2135569395,0.15487854149692215,4.483500717360115e-05
all,BSPDN,Resist,1,287,6332,978703.2135569395,0.5385527047819381,0.0001511030522816561
all,CFET,Cryo,1,698,592,978703.2135569395,2.368502704534528,0.0007757951900698216
all,CFET,MLforEDA,1,698,131,978703.2135569395,10.70346260369802,0.0012077294685990338
all,CFET,MRAM,1,698,3117,978703.2135569395,0.4498407446533335,0.00026219192448872575
all,CFET,NIL,1,698,2411,978703.2135569395,0.5815651601345668,0.00032175032175032174
all,CIM,CoWoS,1,6670,119,978703.2135569395,1.2330429913912029,0.0001473187978786093
all,CIM,MultiPatterning,1,6670,560,978703.2135569395,0.26202163567063064,0.00013833171946327292
all,CPO,Cryo,1,7770,592,978703.2135569395,0.21276896882433727,0.00011960291831120679
all,CPO,DSA,1,7770,518,978703.2135569395,0.24316453579924258,0.00012067093037287318
all,CPO,FeRAM,1,7770,1722,978703.2135569395,0.073147055484325,0.00010536297545042672
all,CPO,OxideSemi,1,7770,5345,978703.2135569395,0.023565805340319487,7.625438462711606e-05
all,Chiplet,FeRAM,1,3475,1722,978703.2135569395,0.16355471111171374,0.00019245573518090838
all,Chiplet,NIL,1,3475,2411,978703.2135569395,0.11681510266875615,0.0001699235344095157
all,Chiplet,SiQubit,1,3475,309,978703.2135569395,0.911460234739065,0.0002643404705260375
all,Chiplet,TFET,1,3475,3431,978703.2135569395,0.08208720854980212,0.0001448225923244026
all,CoWoS,DTCO,1,119,466,978703.2135569395,17.648920069912712,0.0017123287671232876
all,CoWoS,GAA,1,119,1081,978703.2135569395,7.608137606456358,0.0008340283569641367
all,CoWoS,HKMG,1,119,2316,978703.2135569395,3.5511212230480673,0.0004108463434675431
all,CoWoS,RISCV,1,119,1247,978703.2135569395,6.595346233022713,0.0007326007326007326
all,CompLitho,FinFET,1,853,9027,978703.2135569395,0.1271038017323488,0.00010122482032594392
all,CompLitho,Ga2O3,1,853,10440,978703.2135569395,0.10990095960133263,8.855827134254339e-05
all,CompLitho,MLforEDA,1,853,131,978703.2135569395,8.758519223190174,0.001017293997965412
all,CompLitho,RRAM,1,853,22018,978703.2135569395,0.05211036507575223,4.3725404459991255e-05
all,Cryo,EUV,1,592,4563,978703.2135569395,0.3623087634812844,0.00019402405898331392
all,Cryo,HighNA,1,592,730,978703.2135569395,2.264677928445343,0.000757002271006813
all,Cryo,HybridBonding,1,592,1658,978703.2135569395,0.9971139250694213,0.00044464206313917296
all,Cryo,NIL,1,592,2411,978703.2135569395,0.6856967597532562,0.00033311125916055963
all,Cryo,PCM,1,592,2848,978703.2135569395,0.5804827555354988,0.0002907822041291073
all,Cryo,Resist,1,592,6332,978703.2135569395,0.2610888957304328,0.0001444460494005489
all,DRAM,MLforEDA,1,7891,131,978703.2135569395,0.9467769480903837,0.00012467273407305821
all,DSA,GAA,1,518,1081,978703.2135569395,1.747815396077812,0.0006257822277847309
all,DSA,OxideSemi,1,518,5345,978703.2135569395,0.3534870801047923,0.000170590242238144
all,DTCO,Ga2O3,1,466,10440,978703.2135569395,0.20117064064364107,9.170105456212746e-05
all,DTCO,PCM,1,466,2848,978703.2135569395,0.7374373203369426,0.00030184123151222455
all,DTCO,SiQubit,1,466,309,978703.2135569395,6.796833295532727,0.0012919896640826874
all,EUV,GaN,1,4563,11273,978703.2135569395,0.019026593451691682,6.315124723713294e-05
all,EUV,Neuromorphic,1,4563,20591,978703.2135569395,0.010416530910636702,3.975668906293484e-05
all,EUV,Photonic-computing,1,4563,1341,978703.2135569395,0.15994540490747228,0.0001694053870913095
all,EUV,SiC,1,4563,17753,978703.2135569395,0.012081720722183312,4.4812906116961686e-05
all,EUV,UCIe,1,4563,216,978703.2135569395,0.9929943888005571,0.0002092925910422771
all,FanOut,FeRAM,1,2255,1722,978703.2135569395,0.2520410736643926,0.00025150905432595576
all,FanOut,HKMG,1,2255,2316,978703.2135569395,0.1873984148748204,0.0002188183807439825
all,FanOut,MultiPatterning,1,2255,560,978703.2135569395,0.7750263015180072,0.00035536602700781805
all,FanOut,OxideSemi,1,2255,5345,978703.2135569395,0.08120013636110085,0.0001315962626661403
all,FanOut,RISCV,1,2255,1247,978703.2135569395,0.348047096110733,0.00028563267637817766
all,FanOut,RRAM,1,2255,22018,978703.2135569395,0.019711814372335545,4.119973632168754e-05
all,FanOut,TFET,1,2255,3431,978703.2135569395,0.1264980264791851,0.00017590149516270889
all,FeFET,RuMo,1,5051,129,978703.2135569395,1.5020484293645735,0.00019308746862328635
all,FeRAM,HBM,1,1722,1529,978703.2135569395,0.3717152525266222,0.0003076923076923077
all,FeRAM,Photonic-computing,1,1722,1341,978703.2135569395,0.4238274579516818,0.00032658393207054214
all,FinFET,NIL,1,9027,2411,978703.2135569395,0.04496870297706078,8.74355163067238e-05
all,FinFET,Photonic-computing,1,9027,1341,978703.2135569395,0.08084977097516297,9.645992090286486e-05
all,GAA,PCM,1,1081,2848,978703.2135569395,0.3178961991461751,0.0002545824847250509
all,GAA,Photonic-computing,1,1081,1341,978703.2135569395,0.6751442022135024,0.0004130524576621231
all,GAA,UCIe,1,1081,216,978703.2135569395,4.191520255408827,0.0007716049382716049
all,Ga2O3,HBM,1,10440,1529,978703.2135569395,0.06131165372134515,8.355614973262032e-05
all,Ga2O3,MRAM,1,10440,3117,978703.2135569395,0.030075559364753524,7.376807317792859e-05
all,Ga2O3,MultiPatterning,1,10440,560,978703.2135569395,0.16740271167845847,9.091735612328394e-05
all,GaN,MLforEDA,1,11273,131,978703.2135569395,0.6627354650386957,8.769622029290537e-05
all,GaN,MultiPatterning,1,11273,560,978703.2135569395,0.15503276057155205,8.451656524678837e-05
all,GaN,PCM,1,11273,2848,978703.2135569395,0.030483969775305177,7.082152974504249e-05
all,GaN,RISCV,1,11273,1247,978703.2135569395,0.06962176898161118,7.987858455148175e-05
all,GaN,UCIe,1,11273,216,978703.2135569395,0.4019367866669868,8.704735376044568e-05
all,GlassSubstrate,MLforEDA,1,615,131,978703.2135569395,12.147994955091411,0.0013422818791946308
all,GlassSubstrate,Neuromorphic,1,615,20591,978703.2135569395,0.07728557812233378,4.715868898844612e-05
all,GlassSubstrate,RISCV,1,615,1247,978703.2135569395,1.2761726857393543,0.0005373455131649651
all,HBM,HKMG,1,1529,2316,978703.2135569395,0.2763789571894833,0.00026014568158168577
all,HBM,MLforEDA,1,1529,131,978703.2135569395,4.886211182067506,0.0006027727546714888
all,HKMG,Photonic-computing,1,2316,1341,978703.2135569395,0.315125596974437,0.0002735229759299781
all,HKMG,RuMo,1,2316,129,978703.2135569395,3.2758405080831006,0.0004091653027823241
all,HKMG,SiQubit,1,2316,309,978703.2135569395,1.3675839014327509,0.00038109756097560977
all,HighNA,RuMo,1,730,129,978703.2135569395,10.392940570849946,0.0011655011655011655
all,HighNA,SiC,1,730,17753,978703.2135569395,0.07551902966482528,5.410669840926307e-05
all,HybridBonding,MLforEDA,1,1658,131,978703.2135569395,4.506041554512194,0.0005592841163310962
all,HybridBonding,PCM,1,1658,2848,978703.2135569395,0.207265254087464,0.00022197558268590456
all,HybridBonding,Photonic-computing,1,1658,1341,978703.2135569395,0.44018750457949096,0.000333555703802535
all,MLforEDA,Neuromorphic,1,131,20591,978703.2135569395,0.3628292408033227,4.826021910139472e-05
all,MLforEDA,Resist,1,131,6332,978703.2135569395,1.179882643300887,0.00015475085112968121
all,MRAM,RuMo,1,3117,129,978703.2135569395,2.434022013705634,0.0003081664098613251
all,MRAM,SiC,1,3117,17753,978703.2135569395,0.01768652282814323,4.7917964444870383e-05
all,Neuromorphic,RuMo,1,20591,129,978703.2135569395,0.368454500350661,4.8264877648535163e-05
all,OxideSemi,RuMo,1,5345,129,978703.2135569395,1.419428740265755,0.0001827151470856934
all,PCM,RuMo,1,2848,129,978703.2135569395,2.6639208626125215,0.0003360215053763441
all,PCM,SiC,1,2848,17753,978703.2135569395,0.01935705465425648,4.854368932038835e-05
all,PCM,TFET,1,2848,3431,978703.2135569395,0.10015907644331544,0.00015928639694170118
all,Photonic-computing,SiQubit,1,1341,309,978703.2135569395,2.3619122414006344,0.0006064281382656155
all,Photonic-computing,TFET,1,1341,3431,978703.2135569395,0.2127166664508295,0.00020959966464053657
all,RRAM,SiC,1,22018,17753,978703.2135569395,0.0025038101396731064,2.5144581342720645e-05
arxiv,Neuromorphic,RRAM,489,3175,1392,66926.82049235422,7.405017472341663,0.11991172143207454
arxiv,CIM,RRAM,308,847,1392,66926.82049235422,17.483495426424824,0.1595028482651476
arxiv,CPO,Photonic-computing,128,833,322,66926.82049235422,31.938115704746522,0.124634858812074
arxiv,CIM,DRAM,118,847,939,66926.82049235422,9.929633019248287,0.07074340527577938
arxiv,CIM,Neuromorphic,118,847,3175,66926.82049235422,2.9366694189209896,0.030225409836065573
arxiv,Neuromorphic,Photonic-computing,101,3175,322,66926.82049235422,6.6118343715242105,0.029740871613663133
arxiv,3DIC,Chiplet,97,406,254,66926.82049235422,62.95238341955665,0.17229129662522202
arxiv,AIAccel,CIM,81,402,847,66926.82049235422,15.921198199911576,0.06934931506849315
arxiv,DRAM,HBM,67,939,223,66926.82049235422,21.414332454561112,0.06118721461187215
arxiv,AIAccel,DRAM,60,402,939,66926.82049235422,10.637995405139513,0.0468384074941452
arxiv,AIAccel,Neuromorphic,54,402,3175,66926.82049235422,2.8315495801207566,0.01532784558614817
arxiv,DRAM,PCM,49,939,230,66926.82049235422,15.18458213698827,0.04375
arxiv,3DIC,CPO,46,406,833,66926.82049235422,9.103051297311913,0.038558256496227995
arxiv,CIM,FeFET,46,847,309,66926.82049235422,11.762946866145866,0.04144144144144144
arxiv,CPO,Neuromorphic,44,833,3175,66926.82049235422,1.1134331282107497,0.011099899091826439
arxiv,AIAccel,RRAM,42,402,1392,66926.82049235422,5.02324308893549,0.023972602739726026
arxiv,CIM,PCM,40,847,230,66926.82049235422,13.741968172548477,0.03857280617164899
arxiv,CIM,MRAM,39,847,278,66926.82049235422,11.085022887388474,0.03591160220994475
arxiv,Neuromorphic,PCM,36,3175,230,66926.82049235422,3.29937081509723,0.01068566340160285
arxiv,Ga2O3,GaN,35,453,267,66926.82049235422,19.366840433170438,0.051094890510948905
arxiv,PCM,RRAM,33,230,1392,66926.82049235422,6.898379173687186,0.02076777847702958
arxiv,FeFET,Neuromorphic,32,309,3175,66926.82049235422,2.18297098158177,0.009269988412514484
arxiv,3DIC,DRAM,30,406,939,66926.82049235422,5.266593784317838,0.022813688212927757
arxiv,AIAccel,HBM,28,402,223,66926.82049235422,20.903899491175494,0.04690117252931323
arxiv,3DIC,CIM,27,406,847,66926.82049235422,5.254779701448648,0.02202283849918434
arxiv,CIM,HBM,25,847,223,66926.82049235422,8.858331501362528,0.023923444976076555
arxiv,MRAM,RRAM,25,278,1392,66926.82049235422,4.32370615311765,0.015197568389057751
arxiv,AIAccel,Chiplet,23,402,254,66926.82049235422,15.075379708976252,0.036334913112164295
arxiv,CPO,Chiplet,23,833,254,66926.82049235422,7.275273280922513,0.021616541353383457
arxiv,MRAM,Neuromorphic,23,278,3175,66926.82049235422,1.7439719835995549,0.006705539358600583
arxiv,2D-channel,FeFET,22,395,309,66926.82049235422,12.063332520845462,0.03225806451612903
arxiv,AIAccel,CPO,22,402,833,66926.82049235422,4.39695296277255,0.018136850783182192
arxiv,FeFET,RRAM,22,309,1392,66926.82049235422,3.4231439265330152,0.013103037522334724
arxiv,FinFET,Node,22,156,32,66926.82049235422,294.9499300544457,0.13253012048192772
arxiv,2D-channel,TFET,21,395,100,66926.82049235422,35.58134760353009,0.04430379746835443
arxiv,3DIC,HBM,21,406,223,66926.82049235422,15.52346230687047,0.03453947368421053
arxiv,3DNAND,DRAM,20,106,939,66926.82049235422,13.448031927251838,0.01951219512195122
arxiv,DRAM,RRAM,20,939,1392,66926.82049235422,1.0240599025062462,0.00865426222414539
arxiv,Neuromorphic,RISCV,19,3175,189,66926.82049235422,2.1190844300374625,0.005680119581464873
arxiv,AIAccel,Photonic-computing,18,402,322,66926.82049235422,9.306594116856525,0.025495750708215296
arxiv,FinFET,RISCV,18,156,189,66926.82049235422,40.858864769447024,0.05504587155963303
arxiv,3DIC,AIAccel,17,406,402,66926.82049235422,6.971031225461497,0.021491782553729456
arxiv,Chiplet,HBM,17,254,223,66926.82049235422,20.086789809152602,0.03695652173913044
arxiv,EUV,Resist,16,149,128,66926.82049235422,56.14666148687435,0.06130268199233716
arxiv,CIM,Photonic-computing,15,847,322,66926.82049235422,3.680884331932628,0.012998266897746967
arxiv,DRAM,RISCV,15,939,189,66926.82049235422,5.656711842415455,0.013477088948787063
arxiv,2D-channel,Neuromorphic,14,395,3175,66926.82049235422,0.7471149103103432,0.003937007874015748
arxiv,CIM,RISCV,14,847,189,66926.82049235422,5.8530605179373145,0.0136986301369863
arxiv,FeFET,FeRAM,14,309,99,66926.82049235422,30.629122516196237,0.03553299492385787
arxiv,FeRAM,Neuromorphic,14,99,3175,66926.82049235422,2.9809130259857124,0.004294478527607362
arxiv,FeRAM,RRAM,14,99,1392,66926.82049235422,6.79913711027632,0.009478672985781991
arxiv,AIAccel,RISCV,13,402,189,66926.82049235422,11.451323625267905,0.02249134948096886
arxiv,DRAM,Neuromorphic,13,939,3175,66926.82049235422,0.2918328818228824,0.0031699585466959277
arxiv,3DIC,Neuromorphic,12,406,3175,66926.82049235422,0.6230338977605606,0.0033622863547212102
arxiv,CPO,RRAM,12,833,1392,66926.82049235422,0.6926234682737324,0.005422503389064619
arxiv,GaN,SiC,12,267,333,66926.82049235422,9.032873839100343,0.02040816326530612
arxiv,2D-channel,RRAM,11,395,1392,66926.82049235422,1.338925915567977,0.006193693693693694
arxiv,CIM,Chiplet,11,847,254,66926.82049235422,3.42196648391217,0.010091743119266056
arxiv,DRAM,MRAM,11,939,278,66926.82049235422,2.8202167674776337,0.00912106135986733
arxiv,EUV,HighNA,11,149,26,66926.82049235422,190.03485426326702,0.06707317073170732
arxiv,Neuromorphic,Node,11,3175,32,66926.82049235422,7.24601402968402,0.00344180225281602
arxiv,2D-channel,HKMG,10,395,67,66926.82049235422,25.288804266901273,0.022123893805309734
arxiv,3DIC,HybridBonding,10,406,25,66926.82049235422,65.93775417965934,0.023752969121140142
arxiv,3DIC,RRAM,10,406,1392,66926.82049235422,1.1842269069622724,0.005592841163310962
arxiv,Chiplet,DRAM,10,254,939,66926.82049235422,2.8060854021431,0.0084530853761623
arxiv,Photonic-computing,RRAM,10,322,1392,66926.82049235422,1.4931556653002567,0.005868544600938967
arxiv,3DIC,OxideSemi,9,406,78,66926.82049235422,19.020506013363267,0.018947368421052633
arxiv,3DIC,RISCV,9,406,189,66926.82049235422,7.849732640435635,0.015358361774744027
arxiv,CIM,CPO,9,847,833,66926.82049235422,0.8537177105995002,0.005385996409335727
arxiv,Chiplet,RISCV,9,254,189,66926.82049235422,12.54721044101129,0.020737327188940093
arxiv,FinFET,GAA,9,156,14,66926.82049235422,275.7973371937674,0.055900621118012424
arxiv,3DIC,Node,8,406,32,66926.82049235422,41.21109636228708,0.018604651162790697
arxiv,3DIC,Photonic-computing,8,406,322,66926.82049235422,4.095512681966418,0.011111111111111112
arxiv,3DNAND,CIM,8,106,847,66926.82049235422,5.963495622049339,0.008465608465608466
arxiv,AIAccel,MRAM,8,402,278,66926.82049235422,4.7909245493649895,0.011904761904761904
arxiv,FeFET,FinFET,8,309,156,66926.82049235422,11.107264209170063,0.0175054704595186
arxiv,GAA,Node,8,14,32,66926.82049235422,1195.1217945063254,0.21052631578947367
arxiv,Ga2O3,SiC,8,453,333,66926.82049235422,3.549341155319782,0.010282776349614395
arxiv,HBM,RISCV,8,223,189,66926.82049235422,12.70350354565767,0.019801980198019802
arxiv,MRAM,PCM,8,278,230,66926.82049235422,8.373702908020547,0.016
arxiv,2D-channel,CIM,7,395,847,66926.82049235422,1.400289161886269,0.005668016194331984
arxiv,DRAM,HybridBonding,7,939,25,66926.82049235422,19.956879380041727,0.0073145245559038665
arxiv,FeFET,HKMG,7,309,67,66926.82049235422,22.628978575398712,0.018970189701897018
arxiv,2D-channel,Node,6,395,32,66926.82049235422,31.769060360294727,0.014251781472684086
arxiv,3DIC,GaN,6,406,267,66926.82049235422,3.704368212340412,0.008995502248875561
arxiv,AIAccel,FinFET,6,402,156,66926.82049235422,6.40325492655513,0.010869565217391304
arxiv,CIM,FeRAM,6,847,99,66926.82049235422,4.788867696494166,0.006382978723404255
arxiv,CIM,HybridBonding,6,847,25,66926.82049235422,18.9639160781169,0.006928406466512702
arxiv,DRAM,OxideSemi,6,939,78,66926.82049235422,5.482659170341134,0.005934718100890208
arxiv,EUV,Node,6,149,32,66926.82049235422,84.21999223031152,0.03428571428571429
arxiv,FeFET,MRAM,6,309,278,66926.82049235422,4.6746399729240915,0.010327022375215147
arxiv,FeFET,Node,6,309,32,66926.82049235422,40.610934764778044,0.01791044776119403
arxiv,FinFET,Neuromorphic,6,156,3175,66926.82049235422,0.8107428284961141,0.0018045112781954887
arxiv,Ga2O3,HKMG,6,453,67,66926.82049235422,13.230566470762918,0.011673151750972763
arxiv,MRAM,Node,6,278,32,66926.82049235422,45.139492238548264,0.019736842105263157
arxiv,2D-channel,3DIC,5,395,406,66926.82049235422,2.0866377904955486,0.00628140703517588
arxiv,2D-channel,FeRAM,5,395,99,66926.82049235422,8.557322655971642,0.010224948875255624
arxiv,3DIC,FeFET,5,406,309,66926.82049235422,2.667384877817934,0.007042253521126761
arxiv,3DIC,PCM,5,406,230,66926.82049235422,3.583573596720616,0.00792393026941363
arxiv,3DNAND,FeFET,5,106,309,66926.82049235422,10.216587362208314,0.012195121951219513
